ID,Credit_Score
0xe5d3,Standard
0x16634,Standard
0xe4c9,Standard
0x189f8,Poor
0x1588f,Standard
0x1ac47,Standard
0x1d0b4,Standard
0xd747,Standard
0x1a3cd,Standard
0x17417,Poor
0x227cc,Standard
0x1fd03,Standard
0x1a0cc,Standard
0x17bf8,Poor
0x247e6,Good
0x4f66,Poor
0x10809,Standard
0x827a,Poor
0x2214b,Poor
0xe236,Poor
0x18a4a,Standard
0x70d5,Good
0xbef3,Poor
0x2c6d,Standard
0x5f3a,Good
0xf7af,Poor
0x1dc0a,Poor
0x1913d,Poor
0x1dbb6,Standard
0x22f8c,Poor
0x15938,Good
0x24945,Good
0x10b18,Poor
0x17631,Standard
0x19beb,Good
0x2174c,Poor
0x1e271,Poor
0xcf46,Standard
0xb1e2,Standard
0x15a05,Good
0xab36,Good
0x21c2f,Poor
0xb33f,Standard
0x18b2e,Standard
0x15a02,Standard
0x21bfd,Poor
0x16bcd,Good
0x102a8,Standard
0x15699,Poor
0x88d3,Standard
0x16fe7,Poor
0xa7a1,Standard
0x162b5,Standard
0x25e80,Standard
0x19c70,Standard
0x1b3d9,Standard
0x14808,Standard
0x1ca3a,Poor
0x8155,Standard
0x17719,Good
0x15817,Poor
0x2bab,Good
0xc878,Standard
0x15a28,Standard
0x13221,Standard
0x17fb9,Poor
0x1f05a,Poor
0x1700a,Standard
0xe5bd,Standard
0x15ca2,Good
0x3914,Standard
0x58c9,Standard
0x14ea5,Standard
0x3f12,Standard
0x16395,Good
0x23cab,Good
0x19843,Good
0x6b3c,Standard
0x1277e,Standard
0xed96,Good
0x12b89,Poor
0x7426,Standard
0x5d48,Poor
0x5ffc,Poor
0x135e3,Good
0x23f57,Standard
0xefe5,Poor
0xc5ac,Standard
0x11955,Standard
0x13c34,Good
0x11748,Good
0x23695,Standard
0x1735e,Good
0x52d2,Poor
0x21a45,Standard
0xf8da,Good
0xf216,Standard
0x258c1,Standard
0xa48f,Standard
0x1da8b,Standard
0x191ac,Poor
0xc048,Poor
0x1dd8c,Standard
0x24a86,Standard
0xa747,Standard
0x86ad,Standard
0x20b2c,Poor
0x17b34,Good
0x1b7a2,Standard
0x726c,Standard
0x2037c,Poor
0x1c429,Good
0x703e,Standard
0x20bce,Standard
0x12080,Poor
0x15893,Standard
0x12533,Poor
0x24835,Standard
0x1386b,Poor
0x21286,Standard
0x92b2,Standard
0xd44a,Poor
0x118eb,Standard
0x1521a,Standard
0x609b,Standard
0xa673,Standard
0x567d,Standard
0x1adf6,Poor
0x14fcd,Poor
0x16fb0,Standard
0xb452,Poor
0x1fe91,Standard
0x1ee05,Standard
0x14989,Standard
0x18046,Good
0x81d7,Standard
0xc713,Good
0x1deb9,Poor
0x23c02,Poor
0x1295f,Standard
0x36e4,Standard
0x11508,Standard
0x10ce0,Poor
0x2238a,Standard
0xb627,Standard
0xc99b,Good
0x5888,Standard
0x1468e,Standard
0x16b73,Poor
0x22c1a,Standard
0xd998,Standard
0x21e88,Good
0x13f10,Poor
0x1781e,Standard
0x6439,Poor
0x17ccd,Standard
0x6d97,Good
0x22ed2,Poor
0x1bf47,Standard
0x25e55,Standard
0x1e20d,Standard
0x42b5,Good
0x20952,Standard
0x25e54,Standard
0x23ea1,Good
0x1b1f5,Poor
0x66d5,Standard
0x1126e,Good
0x1dc6a,Standard
0x1f70e,Standard
0x261c,Poor
0x2276f,Poor
0x1ac5,Standard
0x1cfd0,Standard
0x15df2,Standard
0x19afc,Standard
0xfb9d,Standard
0x121d5,Poor
0xf4f3,Standard
0x2195a,Standard
0x14d5c,Standard
0x16c4d,Standard
0x21287,Standard
0x69ee,Poor
0x1b527,Standard
0x1dc9e,Standard
0xca26,Standard
0x83f1,Standard
0xd791,Good
0x230f0,Poor
0x15774,Standard
0x18cc6,Standard
0xe761,Standard
0xa822,Good
0x16cc8,Standard
0x2576d,Standard
0x1edc4,Poor
0x124e0,Poor
0x980f,Poor
0x15230,Standard
0x10a04,Standard
0x10d0a,Standard
0x9dd4,Standard
0x21a07,Poor
0x16d64,Poor
0x19cd4,Poor
0x48a6,Poor
0x14aee,Poor
0xba46,Poor
0x6ec3,Good
0x8631,Standard
0x13787,Standard
0xb262,Poor
0xd7e9,Poor
0x1598b,Standard
0x223dc,Poor
0x17edb,Standard
0x18112,Poor
0x148f3,Poor
0xbe87,Standard
0x13ed8,Standard
0x128a1,Poor
0x25c03,Standard
0x1340a,Standard
0x23eb7,Standard
0xd238,Good
0xd700,Standard
0xa23d,Poor
0xe55d,Standard
0x1d02,Standard
0xa38c,Standard
0x22103,Poor
0x37c4,Poor
0x581b,Poor
0x15014,Standard
0x1b97e,Standard
0x22c34,Good
0xc8e4,Standard
0x17c4c,Standard
0x22ff,Standard
0x1c968,Standard
0x2683,Standard
0xb203,Good
0x20fc,Standard
0x552a,Good
0x95b4,Standard
0x20827,Standard
0xcac6,Standard
0x2242,Standard
0x18c12,Poor
0x2213d,Good
0x6623,Standard
0x256c5,Standard
0x13632,Standard
0x114ec,Good
0xf84a,Standard
0xf4e9,Poor
0x21d8d,Standard
0x2455,Good
0x6504,Good
0x1fa9c,Poor
0x2ddf,Good
0x12aa3,Good
0x66ef,Standard
0xacad,Good
0x23dec,Good
0x14d8a,Poor
0x23b98,Standard
0xee1b,Good
0x134b6,Standard
0x2249f,Standard
0x2546f,Standard
0x19581,Poor
0xfa1f,Poor
0xb2d4,Poor
0x19d59,Poor
0x1829c,Good
0x19c32,Standard
0x1e9cb,Standard
0x23f92,Standard
0x17d5b,Good
0x126c9,Good
0x10724,Poor
0x14dd6,Poor
0x18713,Poor
0xb567,Standard
0x5473,Standard
0x1803d,Standard
0x15b3e,Poor
0x1d772,Standard
0xd5cd,Standard
0x11e03,Standard
0x863b,Poor
0x1d347,Poor
0x20ee6,Standard
0x19b43,Standard
0x107b2,Standard
0x21900,Standard
0x15ca7,Poor
0xc721,Poor
0x12fa4,Poor
0x1705f,Poor
0x10d5f,Poor
0x18d95,Standard
0x1cc58,Poor
0x1ce69,Standard
0x17835,Poor
0xde90,Standard
0x220fe,Standard
0x2001,Good
0x5331,Poor
0x97e8,Poor
0x24c5d,Poor
0x2bf5,Standard
0x1e69b,Good
0x16f65,Standard
0x1a9cf,Poor
0x214e8,Standard
0x2512,Good
0xbee6,Poor
0x177ea,Good
0x7b8c,Standard
0x812c,Good
0x121c3,Standard
0xaae3,Poor
0xacdb,Standard
0x944c,Standard
0x13a55,Poor
0x2477d,Standard
0xe748,Standard
0x206d7,Standard
0x256a1,Standard
0x3af5,Standard
0x132f7,Standard
0x20113,Standard
0x1d5e6,Standard
0x200a9,Standard
0x1a87f,Standard
0x9b56,Good
0x1c749,Standard
0x21de6,Poor
0x113a0,Standard
0x1c102,Poor
0x1fe19,Poor
0x170b6,Standard
0x11e69,Poor
0x23062,Good
0x19809,Standard
0x1dabd,Standard
0x8775,Standard
0x13728,Standard
0x241b0,Poor
0x1d5bc,Standard
0x139a2,Good
0x13f1b,Good
0x1d3d7,Standard
0x1aca9,Standard
0x222e3,Standard
0x101cc,Standard
0x202a3,Poor
0x4357,Poor
0xacaf,Poor
0x40d4,Poor
0x482b,Standard
0x5034,Poor
0x1e175,Standard
0x18802,Standard
0x12800,Poor
0xa5df,Good
0x13b17,Standard
0x317d,Standard
0x2c1b,Standard
0x1e734,Standard
0x14b33,Poor
0x249f1,Poor
0x13ced,Poor
0x62fa,Standard
0x1f68d,Standard
0x1f7be,Standard
0x13812,Standard
0x1a3b,Standard
0x143e6,Poor
0x16a02,Standard
0x13b47,Poor
0x188f1,Poor
0x135b2,Standard
0xcefe,Standard
0xc859,Standard
0x14ef8,Poor
0x8df8,Poor
0x196ce,Poor
0x8a73,Standard
0xefca,Standard
0x15d80,Good
0x8ed2,Good
0x13d27,Poor
0x1f670,Poor
0xf6a6,Poor
0x159b3,Standard
0x20ba1,Good
0x19ce8,Standard
0x6eac,Standard
0x11dd6,Standard
0x1a7bb,Standard
0xf92f,Standard
0xb64b,Standard
0x1b98c,Poor
0x21676,Poor
0x12a80,Good
0x9437,Standard
0x8bc2,Poor
0x620b,Standard
0x1933,Standard
0x14b29,Standard
0x18786,Standard
0xc998,Standard
0x20dec,Poor
0x23e33,Poor
0x6e6c,Standard
0xf9d2,Poor
0x1bb0a,Poor
0x1cfdf,Standard
0x14fb9,Standard
0x19994,Good
0xf3ea,Standard
0xd9e9,Standard
0x15135,Poor
0x5e2c,Standard
0xff37,Poor
0xbce4,Standard
0x163c3,Standard
0xd332,Standard
0x239d,Standard
0x1a1cd,Standard
0xa12f,Standard
0x12264,Poor
0xdad1,Poor
0x1768f,Poor
0x20c59,Standard
0x23468,Standard
0xa456,Standard
0xb264,Standard
0x14b3f,Good
0xcc44,Standard
0x1e01f,Standard
0x13d2e,Good
0xf38e,Good
0x1a5e9,Standard
0x13599,Standard
0x1f845,Standard
0x17a53,Good
0x174d3,Good
0x17243,Good
0x1d7a3,Standard
0x1bfeb,Good
0x70c9,Poor
0x1ec18,Poor
0x23a85,Standard
0x1a4ee,Standard
0x229b6,Standard
0x1bcee,Standard
0x21d51,Standard
0x258c8,Standard
0x34b7,Standard
0x2071f,Standard
0x45bc,Poor
0x23e1a,Standard
0x195f7,Standard
0x3528,Standard
0xd8f6,Poor
0x15bb7,Poor
0x52dc,Standard
0x12256,Standard
0x5e13,Standard
0xaca4,Standard
0x1d3f,Standard
0x1f0de,Standard
0x346e,Standard
0x1a60f,Standard
0x193b8,Standard
0x6823,Good
0x1a603,Standard
0xd419,Standard
0x12612,Poor
0x25a9d,Poor
0x242e3,Standard
0x8a1e,Standard
0x18620,Standard
0x1e3be,Standard
0x41e5,Good
0x57ea,Poor
0xaf8b,Poor
0x161a,Good
0x23775,Poor
0x1cf68,Good
0x30fc,Poor
0x2399d,Standard
0x14d9c,Standard
0x24325,Standard
0x7614,Poor
0x1d4fd,Poor
0x16afa,Poor
0x5e32,Good
0x1b054,Poor
0x1770,Poor
0xccde,Standard
0x7898,Standard
0x1f793,Good
0xb8de,Standard
0x16461,Standard
0x13d7c,Standard
0x5c46,Good
0x20b6e,Standard
0x1f278,Standard
0x14e70,Poor
0x59ef,Standard
0x1877c,Standard
0x15c60,Standard
0x26cd,Standard
0x23580,Poor
0x23363,Standard
0x55dd,Standard
0xecab,Good
0x15696,Poor
0x1f46e,Standard
0x7cf9,Standard
0x6973,Standard
0xab5b,Poor
0x1809d,Good
0x1445c,Good
0x1b621,Poor
0x1bb48,Poor
0x21474,Poor
0x10163,Good
0x4cdb,Poor
0x14598,Poor
0xd07b,Good
0x3f98,Good
0xd7d8,Good
0x160a0,Standard
0x15255,Good
0x4821,Poor
0xdc70,Standard
0x24cf1,Poor
0x16aa,Standard
0x2862,Good
0x22457,Poor
0xc05d,Standard
0x102b3,Standard
0x19477,Good
0x11569,Standard
0x19c26,Standard
0x250b6,Poor
0x10462,Poor
0x86f4,Poor
0x21fb0,Standard
0x8bc8,Standard
0x1f0f9,Standard
0x91d3,Standard
0x20209,Standard
0x13779,Standard
0x1dbf7,Standard
0x79e8,Poor
0x13050,Poor
0x246d2,Good
0x1b666,Good
0xe5da,Standard
0x3375,Standard
0xe69a,Standard
0x151d4,Standard
0x20afb,Standard
0x248f3,Standard
0x27d5,Good
0x24825,Standard
0x1ac2,Good
0x14c7b,Good
0x20eba,Poor
0x234ba,Standard
0x1e563,Standard
0x1d35,Standard
0x1f57f,Good
0x489a,Poor
0x1f940,Standard
0x8d9a,Good
0x17bfe,Standard
0x1643a,Poor
0x14afc,Standard
0xe8a5,Standard
0x1d6f0,Poor
0x5455,Good
0xf82e,Good
0x11f2f,Poor
0x20bb8,Standard
0x1d586,Standard
0x476e,Poor
0x7ecb,Standard
0xaf10,Good
0x1779b,Standard
0x1b1c7,Standard
0xd335,Good
0x1ba13,Poor
0x10f0e,Standard
0x63a9,Standard
0x2f48,Poor
0x1df78,Poor
0x1f83b,Poor
0x1fa30,Standard
0xacc2,Good
0x1f89b,Standard
0x225f9,Standard
0x12276,Standard
0x17baf,Standard
0x236d0,Poor
0x102fa,Standard
0x13f1d,Standard
0x24eac,Standard
0x1c9eb,Standard
0x145a4,Standard
0x3e9f,Standard
0x1ef19,Poor
0x25df,Good
0x1e9cc,Standard
0x1928e,Standard
0x112c9,Poor
0x1513e,Poor
0x25c36,Poor
0x7f21,Good
0x21cbd,Standard
0x6e4c,Poor
0x255bd,Standard
0xffa8,Standard
0x2e74,Standard
0xfbcb,Poor
0x232ff,Good
0x167e2,Poor
0x1145c,Standard
0x22ea2,Standard
0x11a13,Standard
0x1aa53,Standard
0x120cb,Standard
0x1aa46,Poor
0x23551,Standard
0x1e143,Standard
0x1e2f0,Poor
0x2522a,Standard
0x12a74,Good
0x203b8,Poor
0x221a9,Poor
0x1eb87,Poor
0xddc2,Standard
0x24d81,Poor
0x10996,Poor
0x1e204,Standard
0xde82,Poor
0x141c7,Poor
0xf705,Standard
0xec84,Poor
0x1ad0b,Standard
0x741b,Standard
0x1fc9,Standard
0xed8c,Standard
0xe326,Standard
0x1685c,Standard
0x23d21,Poor
0x25598,Standard
0x9eb3,Poor
0xf58f,Poor
0x1f01e,Standard
0x1caf4,Poor
0xc320,Poor
0x66ec,Good
0x1b764,Standard
0x7df2,Poor
0x138a8,Standard
0x165f1,Poor
0x14ba0,Standard
0x221dc,Standard
0x19c87,Standard
0x5288,Standard
0x1dd8,Standard
0x8cdb,Poor
0x1a48c,Standard
0x9492,Good
0xdcf8,Standard
0x1346b,Standard
0x5dbb,Poor
0x1f132,Poor
0xeeaa,Good
0xab6d,Good
0x259c4,Standard
0x17384,Standard
0x1634,Standard
0xf691,Standard
0x75ef,Good
0x1f2b2,Standard
0x1df30,Poor
0x15650,Good
0x10e75,Poor
0x16396,Standard
0x14e80,Poor
0x194b8,Good
0x357b,Poor
0x23b9,Poor
0x3aba,Standard
0x1d74e,Poor
0x1a414,Poor
0x4c87,Standard
0x6ff9,Standard
0x276c,Standard
0x19170,Standard
0x599f,Poor
0x1f08c,Good
0x21966,Standard
0x1b320,Standard
0x72ae,Poor
0x22f36,Poor
0x14828,Standard
0x200ca,Good
0x1ad72,Standard
0x16a76,Poor
0x7093,Standard
0x1131a,Good
0x17fd0,Standard
0x6090,Standard
0xf8b8,Standard
0x90e2,Poor
0x1050b,Standard
0xeb2c,Standard
0x1aae2,Standard
0x1975,Standard
0x13885,Good
0x216c6,Poor
0x1c05,Standard
0x11888,Standard
0xe4c1,Standard
0x13a23,Good
0x1891f,Standard
0x13c1c,Standard
0x1ee54,Standard
0x1a42c,Standard
0x18525,Poor
0x9d02,Standard
0x8ffb,Standard
0x899c,Good
0xc15a,Poor
0xfb84,Standard
0x1d065,Good
0x20002,Standard
0x21870,Standard
0xe161,Standard
0xbbfe,Standard
0x1390e,Poor
0x4945,Standard
0x2edf,Poor
0x21e62,Standard
0x21c2e,Standard
0x21e29,Standard
0x24c2e,Standard
0x1c482,Standard
0x1cf9f,Standard
0x6b9f,Standard
0x23964,Standard
0x21f42,Standard
0x1acc5,Standard
0x7e20,Good
0x201fa,Standard
0x1c200,Poor
0xd19f,Standard
0x11e44,Standard
0x18f9c,Standard
0x3fb4,Standard
0xf8f5,Standard
0x1fbbb,Poor
0x13e9d,Standard
0x18d4f,Standard
0x24b85,Standard
0x212fd,Standard
0x7a3f,Standard
0x1de1d,Standard
0x22f4a,Standard
0x522b,Standard
0x1d268,Standard
0x15582,Standard
0x9e11,Standard
0x1e69,Standard
0x14918,Poor
0x25e45,Standard
0x18a03,Poor
0x21fb,Standard
0x633d,Poor
0x2016d,Standard
0x19027,Poor
0xffca,Standard
0x23a9d,Poor
0xf145,Standard
0x15a1a,Good
0x11b59,Standard
0x12ec3,Standard
0x4a25,Standard
0x41d7,Standard
0x215e2,Standard
0xcc76,Poor
0x19189,Good
0x1d4b1,Standard
0x24f43,Poor
0x2e58,Standard
0xcf4e,Standard
0x167c4,Poor
0x7ea5,Good
0x10a6c,Standard
0x11b74,Good
0x1d844,Standard
0xbeae,Good
0x1de8,Good
0x16d1,Standard
0x1292f,Standard
0xbec3,Standard
0x20c26,Poor
0x10508,Good
0x51d2,Standard
0x1db67,Standard
0x23ed3,Poor
0x25c92,Standard
0x21164,Poor
0x258e5,Standard
0x11625,Standard
0x11d8d,Standard
0xe31a,Standard
0x20744,Standard
0x1f764,Poor
0x1ef50,Poor
0x1ea4c,Poor
0x2209,Good
0x774a,Standard
0x1c044,Good
0x3dda,Standard
0x23f5e,Standard
0x22206,Poor
0x1f059,Standard
0x23767,Poor
0x5cf3,Standard
0x10770,Standard
0xa32b,Standard
0x77fb,Standard
0xc25f,Good
0x10ac2,Standard
0x20365,Good
0x9eb9,Standard
0xf404,Standard
0x194e9,Standard
0xceb5,Poor
0x42d2,Standard
0xc45b,Standard
0x23392,Good
0x1f7f1,Poor
0x2c56,Standard
0xf0d3,Standard
0x1b12c,Standard
0x917e,Standard
0x2489f,Standard
0x13021,Standard
0xea4e,Poor
0x1b14a,Good
0x15c5d,Standard
0x24f60,Good
0x1a438,Poor
0x1ef3d,Poor
0x20c1,Poor
0x253f8,Good
0xe3b9,Good
0x3621,Poor
0x24cb4,Good
0x5ee1,Poor
0x2143e,Standard
0xf3fd,Standard
0x134fe,Good
0xc710,Standard
0x25730,Poor
0x4d47,Standard
0x15828,Standard
0x1a1f0,Standard
0x78d6,Standard
0x1454b,Standard
0x18ee7,Standard
0x2139c,Standard
0x6ce5,Good
0xa1be,Standard
0xfaf4,Good
0x69bc,Poor
0x216a6,Standard
0x18756,Poor
0x5dc7,Standard
0x22c44,Poor
0x5b35,Poor
0x16005,Good
0x24a6,Poor
0x1acfa,Poor
0x1461b,Good
0x9229,Standard
0x255d8,Standard
0xfc68,Standard
0xf1f9,Poor
0x1134d,Poor
0x134c1,Standard
0x1f2ea,Poor
0xe182,Good
0x1529c,Good
0x87bf,Good
0x13ac5,Standard
0x954a,Standard
0x23e7,Standard
0x19a25,Poor
0x16822,Standard
0x23926,Standard
0xf7d2,Standard
0x1956d,Poor
0x20593,Standard
0x172c5,Standard
0x1b39,Standard
0xbf59,Standard
0x22e00,Good
0x20b86,Standard
0x1c34b,Standard
0x1a0f5,Standard
0x5af1,Standard
0x22189,Good
0x1761c,Poor
0x217a5,Good
0x6930,Good
0xf89c,Standard
0xd7d6,Good
0xa305,Poor
0x20fc5,Standard
0x197c2,Poor
0x17dc6,Standard
0x1909f,Poor
0x15f85,Standard
0x274f,Standard
0x21f07,Standard
0x24240,Good
0x17414,Poor
0x1eeb6,Poor
0x21e1c,Standard
0x22644,Good
0x148f5,Good
0x1a2e9,Poor
0xffb1,Standard
0x2057c,Good
0x76d2,Poor
0xf51b,Standard
0x180f8,Standard
0x20c7b,Standard
0x1542a,Standard
0x13636,Poor
0x2270c,Standard
0x1b609,Standard
0x14121,Standard
0x19f45,Standard
0x1ffbd,Poor
0x2045f,Standard
0x6d72,Standard
0xc260,Poor
0x164a0,Poor
0x3db8,Poor
0x250ce,Standard
0xc186,Standard
0x18b0c,Standard
0x60ee,Standard
0x2001a,Standard
0x1cd9a,Poor
0x314e,Standard
0x13536,Poor
0x22239,Standard
0x1238d,Good
0xffde,Good
0xc316,Standard
0x1d10c,Standard
0x211b1,Standard
0x112a1,Standard
0x1b6e4,Poor
0x5303,Standard
0x24e83,Poor
0x7830,Good
0x1c342,Standard
0x89c4,Standard
0xed2a,Good
0x779d,Poor
0xb57f,Poor
0x5385,Poor
0x15375,Standard
0x1469a,Standard
0xbfdd,Standard
0x9fba,Poor
0x96d6,Standard
0xcf2f,Standard
0x5b7a,Standard
0x1f73f,Standard
0x136f7,Standard
0x25819,Standard
0x1d2c7,Standard
0x7b8f,Good
0xfb8e,Poor
0x15559,Poor
0xb40c,Poor
0x1da22,Standard
0x11d55,Poor
0x1b7bc,Standard
0x62ef,Poor
0xf015,Standard
0x233d7,Poor
0x163c7,Standard
0xb737,Standard
0x18d2,Standard
0x1bef5,Standard
0x3954,Standard
0x192f9,Good
0x18855,Good
0x1a7bd,Good
0x1b199,Standard
0x1379b,Standard
0x1a713,Standard
0xd254,Standard
0x7fb8,Standard
0x1d25,Standard
0x5c71,Standard
0x1d556,Standard
0x2064d,Poor
0x629b,Standard
0xa869,Poor
0x22b74,Standard
0x1ca29,Standard
0x1f05,Standard
0x7e51,Standard
0x1ca34,Standard
0x4993,Poor
0x14b07,Standard
0x1495f,Standard
0x18824,Standard
0x186b,Standard
0x52df,Standard
0xdda7,Standard
0x14b8b,Standard
0x21a38,Standard
0xe8a2,Standard
0x1aec2,Good
0xf1b8,Poor
0x13921,Standard
0xd31a,Poor
0x1bffb,Standard
0x115c3,Standard
0x1727d,Standard
0x7b2c,Poor
0xf795,Standard
0xd2e0,Standard
0xceda,Standard
0x1bab9,Standard
0xaa61,Good
0x24d50,Poor
0x16e77,Poor
0x9c82,Good
0x23e75,Standard
0x226e1,Poor
0x1b47a,Standard
0x6379,Standard
0x19d33,Standard
0x212b9,Standard
0x17203,Standard
0x62cd,Poor
0x1ca83,Poor
0x1e552,Standard
0x24943,Poor
0x1ca52,Good
0x79ed,Standard
0xce7a,Standard
0xc74f,Standard
0x8c76,Standard
0x1ed33,Standard
0x1eea7,Poor
0x1c590,Good
0x13d56,Standard
0x20e50,Standard
0x1a11,Standard
0x18553,Poor
0x183c9,Standard
0x128aa,Poor
0x223c6,Standard
0x2bf2,Standard
0x158b9,Standard
0x1869a,Standard
0x22394,Poor
0xe85c,Poor
0x10b3a,Poor
0x19c05,Standard
0x195d7,Poor
0x16664,Poor
0x7702,Standard
0x4cc8,Poor
0x3e05,Poor
0x218f1,Poor
0x9638,Poor
0x12098,Poor
0x3499,Good
0x992c,Good
0xedc6,Standard
0x8b51,Poor
0xacb0,Standard
0x1160d,Standard
0x24a2a,Poor
0x1767c,Good
0x11842,Standard
0x174b1,Standard
0x1e40f,Standard
0x1eb04,Standard
0x1dd39,Standard
0x17bed,Poor
0x1403f,Poor
0x1d2da,Standard
0x23da2,Standard
0xdb18,Standard
0x23378,Standard
0x8917,Standard
0x10eb3,Standard
0x11334,Standard
0x1e81a,Standard
0x7d91,Standard
0x1d03f,Standard
0x17922,Standard
0x109c8,Standard
0xc073,Standard
0x1ace5,Poor
0xd103,Poor
0x1564f,Poor
0x74f3,Standard
0xd123,Good
0x11a53,Poor
0x232bb,Standard
0x1e6f1,Standard
0x135d7,Good
0xd508,Good
0x7c58,Poor
0xfee8,Poor
0xf77f,Good
0x249f7,Standard
0x23b7a,Standard
0x4f7e,Standard
0xbfa8,Standard
0xa2d7,Standard
0x23540,Good
0x1e1b6,Standard
0x1c0d2,Good
0x1f098,Poor
0x1ba1c,Standard
0x11e02,Poor
0x45a2,Poor
0x8f6d,Standard
0x19feb,Good
0x23f52,Standard
0x182ff,Poor
0x19b24,Standard
0x38b3,Standard
0x4e37,Standard
0xcf44,Standard
0x1c32d,Poor
0x6129,Standard
0x1e0fb,Standard
0x96eb,Poor
0x1b47d,Standard
0x11e7e,Good
0x20870,Standard
0x1b532,Standard
0x211ac,Good
0x20093,Poor
0x22093,Standard
0xf2ff,Standard
0x13cbb,Standard
0x5a5f,Poor
0x1155c,Poor
0xbaaf,Poor
0x5a50,Poor
0x674a,Standard
0x44a8,Good
0x15293,Standard
0xfdd5,Poor
0x231c6,Poor
0xf2d8,Poor
0x1e471,Good
0x258a8,Poor
0x18854,Standard
0x25b31,Good
0x247ab,Poor
0x1891,Standard
0x1a383,Poor
0x6c2c,Poor
0x105d5,Standard
0x1aff4,Poor
0x192de,Standard
0x16605,Standard
0x9bac,Standard
0x1571b,Poor
0x14a5e,Good
0x4555,Poor
0x1a662,Poor
0x1d767,Standard
0xb98e,Standard
0x22caf,Good
0x1dd80,Standard
0xd309,Standard
0xdf32,Poor
0x205d4,Poor
0x21762,Standard
0x708c,Standard
0x1ab29,Poor
0x16695,Poor
0x23089,Good
0x1e277,Good
0x19e75,Good
0x1ef6c,Standard
0x5c0e,Good
0x1da30,Standard
0x1847d,Poor
0x1e410,Standard
0x2375f,Poor
0x3a04,Poor
0x1d5a0,Standard
0x14c4b,Standard
0x1dd75,Good
0xa964,Standard
0x16d3a,Standard
0x7478,Standard
0xb9e9,Standard
0x13f03,Standard
0x20c25,Standard
0xc194,Standard
0x19057,Poor
0x1a211,Standard
0x117d2,Standard
0xf631,Standard
0x23513,Standard
0x13014,Standard
0x2ce9,Standard
0x6ffb,Standard
0xeb74,Standard
0x5656,Standard
0x18cbc,Poor
0x161dc,Poor
0x70f3,Poor
0x17aa6,Standard
0x1868b,Good
0x1e9a9,Standard
0x8bfe,Poor
0x2135a,Standard
0x1cbc8,Standard
0x12053,Standard
0x18765,Standard
0xb386,Poor
0xe06b,Standard
0x20c24,Standard
0x1e918,Standard
0xee15,Poor
0x1c584,Standard
0x23fa6,Standard
0x4002,Poor
0x105b1,Good
0x12428,Standard
0x1c778,Standard
0x13363,Poor
0x603d,Standard
0xcd58,Standard
0x1c3c4,Poor
0x5a6b,Standard
0xd8a2,Poor
0x98c0,Standard
0x6819,Poor
0x139ab,Poor
0x9a89,Standard
0x10e8e,Standard
0xd43c,Poor
0x2899,Poor
0x15be6,Poor
0x6915,Poor
0x1c157,Standard
0x20ec2,Standard
0xbd2b,Standard
0x242fa,Standard
0x18d28,Standard
0x15006,Good
0x22086,Poor
0x2e20,Standard
0x68e8,Standard
0x6008,Poor
0x117b3,Poor
0x19abf,Poor
0x1d9be,Standard
0x23323,Standard
0x21360,Poor
0x6144,Poor
0xb4fd,Poor
0xc2b3,Standard
0x13a26,Poor
0x21196,Poor
0x1ab72,Standard
0x23e5b,Standard
0x1013b,Poor
0x1dea1,Standard
0x12d67,Good
0x15c6b,Poor
0x22689,Standard
0x10b0b,Good
0x1a807,Standard
0x1d203,Standard
0x1c814,Good
0x24e8e,Poor
0x332b,Poor
0x84ef,Poor
0x4790,Poor
0x11054,Standard
0x123d7,Poor
0x12337,Poor
0x1a91c,Standard
0x198c8,Good
0x21f6d,Standard
0x172cf,Good
0x20953,Standard
0x167b6,Poor
0x1239a,Standard
0x15cee,Standard
0x2126b,Standard
0x74b2,Poor
0x1e80a,Standard
0x248c0,Standard
0x5093,Good
0x2588c,Standard
0x5842,Standard
0x183a8,Poor
0x227ac,Good
0x19f32,Poor
0x1166d,Standard
0x223a0,Standard
0x6864,Good
0xb963,Poor
0x1b2cd,Standard
0x149e3,Poor
0x25552,Poor
0x2634,Poor
0x23a53,Poor
0xde99,Standard
0x1517e,Standard
0x21eb9,Poor
0x7e14,Standard
0x133f3,Poor
0x432b,Standard
0x1dc00,Standard
0x216d,Standard
0xcc6b,Good
0x1d4eb,Good
0x8bab,Poor
0x12312,Standard
0x9744,Standard
0x1bf06,Good
0x1a27e,Poor
0x146ff,Poor
0x1d3a0,Poor
0xdab9,Poor
0x7591,Poor
0x1d2f9,Good
0x9923,Poor
0xd4f4,Standard
0x11509,Standard
0x3c9a,Poor
0x1fdb,Poor
0x1d78a,Poor
0x1a9ab,Standard
0xca99,Standard
0xd188,Poor
0xa73e,Standard
0xd5b1,Poor
0x212e5,Standard
0x8b74,Poor
0x7e42,Standard
0x2591f,Standard
0x75ca,Good
0x96e0,Standard
0x6b0e,Poor
0x1d393,Standard
0xdb90,Standard
0x1c80c,Poor
0x1b71e,Standard
0x93a4,Standard
0x11131,Poor
0x9917,Standard
0x1f484,Standard
0x1023c,Poor
0x11682,Good
0xd08c,Standard
0x8978,Poor
0xcccb,Poor
0x3314,Standard
0x1fe9c,Standard
0x1289f,Good
0x235fe,Standard
0x1879f,Standard
0x16364,Poor
0x199d4,Standard
0x14afb,Standard
0x18dc5,Poor
0x96fb,Standard
0x1aaa7,Poor
0x102f1,Standard
0x11c87,Poor
